,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season,class
29586,3.1,f,w,n,t,d,c,y,4.22,6.72,,,n,,,f,f,,d,a,p
29587,2.75,s,w,n,t,d,c,n,2.99,5.48,,,n,,,f,f,,d,a,p
29588,3.2,s,w,o,t,d,c,y,3.83,6.17,,,n,,,f,f,,d,u,p
29589,3.61,f,w,n,t,d,c,y,4.02,6.5,,,n,,,f,f,,d,a,p
29590,3.06,s,w,o,t,d,c,n,3.16,6.17,,,n,,,f,f,,d,a,p
29591,2.84,f,w,o,t,d,c,y,3.58,6.7,,,n,,,f,f,,d,u,p
29592,2.74,f,w,n,t,d,c,n,3.17,5.9,,,n,,,f,f,,d,a,p
29593,3.22,s,w,o,t,d,c,y,5.08,7.14,,,n,,,f,f,,d,u,p
29594,3.2,f,w,o,t,d,c,y,3.54,6.23,,,n,,,f,f,,d,a,p
29595,3.33,s,w,n,t,d,c,y,3.91,6.64,,,n,,,f,f,,d,u,p
29596,3.07,f,w,o,t,d,c,n,3.98,6.06,,,n,,,f,f,,d,a,p
29597,2.93,f,w,n,t,d,c,y,3.41,5.86,,,n,,,f,f,,d,u,p
29598,2.71,f,w,n,t,d,c,n,3.35,5.4,,,n,,,f,f,,d,u,p
29599,2.73,f,w,o,t,d,c,n,3.55,5.91,,,n,,,f,f,,d,a,p
29600,3.51,f,w,o,t,d,c,y,3.22,6.02,,,n,,,f,f,,d,u,p
29601,2.34,f,w,n,t,d,c,y,2.92,5.36,,,n,,,f,f,,d,a,p
29602,2.94,f,w,o,t,d,c,n,3.46,6.38,,,n,,,f,f,,d,u,p
29603,3.38,s,w,n,t,d,c,n,3.89,6.19,,,n,,,f,f,,d,a,p
29604,2.77,f,w,n,t,d,c,n,3.3,5.7,,,n,,,f,f,,d,a,p
29605,3.79,s,w,o,t,d,c,n,4.54,6.89,,,n,,,f,f,,d,a,p
29606,2.85,s,w,o,t,d,c,n,2.97,6.59,,,n,,,f,f,,d,u,p
29607,2.85,s,w,o,t,d,c,y,3.39,5.84,,,n,,,f,f,,d,u,p
29608,2.86,s,w,o,t,d,c,n,3.86,6.36,,,n,,,f,f,,d,u,p
29609,2.98,s,w,o,t,d,c,y,2.98,5.23,,,n,,,f,f,,d,u,p
29610,2.68,s,w,o,t,d,c,n,3.97,6.25,,,n,,,f,f,,d,a,p
29611,3.23,f,w,n,t,d,c,n,3.58,5.17,,,n,,,f,f,,d,a,p
29612,2.54,s,w,n,t,d,c,y,3.01,5.44,,,n,,,f,f,,d,u,p
29613,2.69,f,w,o,t,d,c,n,3.13,6.22,,,n,,,f,f,,d,u,p
29614,2.64,f,w,n,t,d,c,n,2.31,4.83,,,n,,,f,f,,d,a,p
29615,2.83,f,w,n,t,d,c,y,2.76,4.78,,,n,,,f,f,,d,a,p
29616,2.81,f,w,o,t,d,c,n,3.76,6.63,,,n,,,f,f,,d,a,p
29617,3.06,f,w,o,t,d,c,y,3.25,5.43,,,n,,,f,f,,d,u,p
29618,2.57,s,w,n,t,d,c,y,3.35,6.19,,,n,,,f,f,,d,a,p
29619,2.44,s,w,o,t,d,c,y,3.01,5.06,,,n,,,f,f,,d,a,p
29620,3.18,f,w,o,t,d,c,y,2.75,5.12,,,n,,,f,f,,d,a,p
29621,2.46,s,w,o,t,d,c,y,3.13,6.21,,,n,,,f,f,,d,u,p
29622,2.79,f,w,o,t,d,c,y,3.25,6.12,,,n,,,f,f,,d,u,p
29623,3.02,f,w,n,t,d,c,n,3.3,5.8,,,n,,,f,f,,d,u,p
29624,2.63,s,w,o,t,d,c,n,3.76,7.52,,,n,,,f,f,,d,a,p
29625,3.51,f,w,n,t,d,c,n,3.74,5.79,,,n,,,f,f,,d,a,p
29626,2.97,f,w,n,t,d,c,y,3.65,5.77,,,n,,,f,f,,d,a,p
29627,2.83,s,w,o,t,d,c,n,3.35,6.26,,,n,,,f,f,,d,a,p
29628,2.25,s,w,o,t,d,c,y,3.13,4.66,,,n,,,f,f,,d,u,p
29629,3.12,s,w,o,t,d,c,n,4.05,6.05,,,n,,,f,f,,d,a,p
29630,3.36,s,w,n,t,d,c,n,3.65,6.37,,,n,,,f,f,,d,u,p
29631,2.87,s,w,o,t,d,c,n,3.63,5.69,,,n,,,f,f,,d,a,p
29632,2.98,s,w,n,t,d,c,n,3.11,5.01,,,n,,,f,f,,d,u,p
29633,3.1,f,w,o,t,d,c,y,4.17,6.41,,,n,,,f,f,,d,u,p
29634,3.04,s,w,o,t,d,c,y,2.11,5.01,,,n,,,f,f,,d,a,p
29635,2.5,s,w,n,t,d,c,y,3.01,5.52,,,n,,,f,f,,d,u,p
29636,2.9,f,w,n,t,d,c,y,3.0,5.15,,,n,,,f,f,,d,u,p
29637,2.31,f,w,o,t,d,c,n,3.58,5.75,,,n,,,f,f,,d,u,p
29638,2.98,s,w,o,t,d,c,y,2.98,4.77,,,n,,,f,f,,d,a,p
29639,3.48,f,w,o,t,d,c,y,4.5,6.93,,,n,,,f,f,,d,u,p
29640,2.0,f,w,o,t,d,c,y,2.99,5.49,,,n,,,f,f,,d,u,p
29641,2.72,f,w,n,t,d,c,n,3.28,6.04,,,n,,,f,f,,d,u,p
29642,3.0,s,w,o,t,d,c,n,3.87,6.67,,,n,,,f,f,,d,u,p
29643,2.27,s,w,n,t,d,c,y,3.14,5.46,,,n,,,f,f,,d,a,p
29644,3.53,f,w,o,t,d,c,n,3.81,6.17,,,n,,,f,f,,d,u,p
29645,2.96,s,w,n,t,d,c,n,3.54,5.09,,,n,,,f,f,,d,a,p
29646,2.87,f,w,o,t,d,c,n,2.91,5.97,,,n,,,f,f,,d,a,p
29647,3.09,f,w,o,t,d,c,y,4.26,6.2,,,n,,,f,f,,d,a,p
29648,2.5,s,w,n,t,d,c,y,2.94,5.78,,,n,,,f,f,,d,a,p
29649,3.19,f,w,o,t,d,c,y,3.39,5.77,,,n,,,f,f,,d,u,p
29650,2.48,s,w,o,t,d,c,n,2.36,5.76,,,n,,,f,f,,d,a,p
29651,2.96,f,w,o,t,d,c,y,3.13,6.1,,,n,,,f,f,,d,u,p
29652,3.39,s,d,u,t,d,c,p,4.31,5.25,,,g,,,f,f,,d,a,e
29653,3.16,f,d,u,t,d,c,p,4.61,5.74,,,n,,,f,f,,d,a,e
29654,3.84,s,d,p,t,d,c,p,5.06,6.47,,,n,,,f,f,,d,u,e
29655,3.64,f,d,u,t,d,c,p,4.86,6.33,,,n,,,f,f,,d,a,e
29656,3.45,s,d,u,t,d,c,p,4.41,5.92,,,g,,,f,f,,d,u,e
29657,2.94,s,d,n,t,d,c,p,4.67,6.13,,,n,,,f,f,,d,a,e
29658,2.93,f,d,p,t,d,c,p,3.91,4.51,,,g,,,f,f,,d,u,e
29659,2.68,f,d,p,t,d,c,p,3.52,4.77,,,g,,,f,f,,d,u,e
29660,2.61,s,d,p,t,d,c,p,4.39,5.46,,,n,,,f,f,,d,u,e
29661,2.81,f,d,u,t,d,c,p,4.37,6.74,,,n,,,f,f,,d,a,e
29662,4.03,s,d,u,t,d,c,p,3.83,5.57,,,n,,,f,f,,d,u,e
29663,3.1,f,d,n,t,d,c,p,4.56,6.03,,,n,,,f,f,,d,a,e
29664,3.32,f,d,g,t,d,c,p,4.72,6.27,,,n,,,f,f,,d,a,e
29665,3.01,s,d,p,t,d,c,p,4.37,6.06,,,g,,,f,f,,d,a,e
29666,2.67,s,d,u,t,d,c,p,4.15,5.43,,,n,,,f,f,,d,u,e
29667,4.05,f,d,p,t,d,c,p,4.84,6.02,,,g,,,f,f,,d,u,e
29668,4.25,f,d,g,t,d,c,p,4.91,6.64,,,n,,,f,f,,d,a,e
29669,3.87,f,d,p,t,d,c,p,4.5,6.95,,,n,,,f,f,,d,u,e
29670,3.58,f,d,n,t,d,c,p,4.66,6.9,,,n,,,f,f,,d,a,e
29671,3.67,s,d,p,t,d,c,p,5.3,6.98,,,g,,,f,f,,d,u,e
29672,3.28,f,d,n,t,d,c,p,3.86,4.35,,,g,,,f,f,,d,a,e
29673,4.11,f,d,n,t,d,c,p,4.67,6.17,,,g,,,f,f,,d,u,e
29674,3.88,f,d,u,t,d,c,p,4.72,6.55,,,n,,,f,f,,d,u,e
29675,3.67,s,d,n,t,d,c,p,4.53,5.87,,,n,,,f,f,,d,u,e
29676,2.66,f,d,u,t,d,c,p,4.69,5.41,,,n,,,f,f,,d,a,e
29677,3.97,s,d,n,t,d,c,p,4.46,5.79,,,n,,,f,f,,d,u,e
29678,3.67,s,d,g,t,d,c,p,3.86,5.6,,,g,,,f,f,,d,a,e
29679,2.97,s,d,g,t,d,c,p,4.55,5.32,,,n,,,f,f,,d,a,e
29680,3.71,f,d,n,t,d,c,p,4.64,6.09,,,n,,,f,f,,d,a,e
29681,3.31,s,d,g,t,d,c,p,4.63,5.92,,,n,,,f,f,,d,a,e
29682,3.38,f,d,n,t,d,c,p,3.79,5.23,,,g,,,f,f,,d,a,e
29683,3.26,f,d,g,t,d,c,p,4.29,6.29,,,n,,,f,f,,d,u,e
29684,3.03,s,d,p,t,d,c,p,4.42,5.48,,,n,,,f,f,,d,a,e
29685,2.72,s,d,n,t,d,c,p,3.71,4.87,,,n,,,f,f,,d,a,e
29686,4.37,f,d,p,t,d,c,p,4.27,5.82,,,n,,,f,f,,d,u,e
29687,3.14,s,d,g,t,d,c,p,4.54,6.44,,,g,,,f,f,,d,u,e
29688,3.32,f,d,p,t,d,c,p,4.26,6.03,,,g,,,f,f,,d,a,e
29689,4.28,f,d,n,t,d,c,p,4.93,7.03,,,g,,,f,f,,d,u,e
29690,3.33,f,d,p,t,d,c,p,5.02,6.33,,,g,,,f,f,,d,u,e
29691,3.3,f,d,u,t,d,c,p,4.72,5.8,,,g,,,f,f,,d,a,e
29692,3.72,s,d,p,t,d,c,p,5.59,6.87,,,n,,,f,f,,d,u,e
29693,3.94,f,d,u,t,d,c,p,5.36,6.7,,,g,,,f,f,,d,u,e
29694,2.75,s,d,p,t,d,c,p,4.5,5.99,,,n,,,f,f,,d,a,e
29695,4.01,s,d,n,t,d,c,p,4.68,6.44,,,g,,,f,f,,d,u,e
29696,3.52,f,d,n,t,d,c,p,3.98,5.81,,,g,,,f,f,,d,a,e
29697,3.43,s,d,p,t,d,c,p,4.42,5.37,,,n,,,f,f,,d,u,e
29698,2.93,f,d,g,t,d,c,p,4.31,5.37,,,g,,,f,f,,d,u,e
29699,3.97,f,d,n,t,d,c,p,5.63,7.65,,,n,,,f,f,,d,a,e
29700,4.16,s,d,n,t,d,c,p,5.1,6.67,,,g,,,f,f,,d,u,e
29701,3.15,f,d,g,t,d,c,p,4.39,4.69,,,g,,,f,f,,d,u,e
29702,2.74,s,d,n,t,d,c,p,4.78,6.15,,,g,,,f,f,,d,a,e
29703,3.05,f,d,n,t,d,c,p,3.75,5.6,,,g,,,f,f,,d,a,e
29704,4.52,s,d,g,t,d,c,p,5.69,7.62,,,n,,,f,f,,d,u,e
29705,2.56,f,d,n,t,d,c,p,4.83,6.63,,,n,,,f,f,,d,u,e
29706,2.89,f,d,n,t,d,c,p,3.6,5.61,,,g,,,f,f,,d,u,e
29707,3.01,f,d,p,t,d,c,p,4.19,5.05,,,n,,,f,f,,d,a,e
29708,3.8,f,d,p,t,d,c,p,4.22,6.0,,,g,,,f,f,,d,u,e
29709,3.85,s,d,n,t,d,c,p,3.88,6.84,,,n,,,f,f,,d,u,e
29710,3.3,f,d,g,t,d,c,p,3.79,6.12,,,n,,,f,f,,d,a,e
29711,3.25,s,d,n,t,d,c,p,4.25,6.37,,,g,,,f,f,,d,a,e
29712,2.78,s,d,n,t,d,c,p,4.12,5.34,,,n,,,f,f,,d,a,e
29713,3.22,s,d,g,t,d,c,p,4.03,5.9,,,g,,,f,f,,d,a,e
29714,2.92,f,d,p,t,d,c,p,4.48,5.27,,,n,,,f,f,,d,a,e
29715,3.77,s,d,g,t,d,c,p,4.62,5.3,,,g,,,f,f,,d,u,e
29716,2.81,f,d,n,t,d,c,p,4.22,5.95,,,g,,,f,f,,d,u,e
29717,3.93,s,d,n,t,d,c,p,4.65,6.55,,,g,,,f,f,,d,u,e
29718,3.32,s,d,n,t,d,c,p,4.54,5.98,,,n,,,f,f,,d,u,e
29719,3.26,f,d,n,t,d,c,p,4.28,5.38,,,g,,,f,f,,d,u,e
29720,3.42,s,d,u,t,d,c,p,4.12,5.4,,,g,,,f,f,,d,a,e
29721,3.44,s,d,n,t,d,c,p,4.6,5.51,,,g,,,f,f,,d,a,e
29722,2.79,s,d,g,t,d,c,p,3.75,5.39,,,n,,,f,f,,d,u,e
29723,3.38,s,d,u,t,d,c,p,4.54,6.1,,,n,,,f,f,,d,u,e
29724,3.18,s,d,u,t,d,c,p,4.78,5.74,,,g,,,f,f,,d,u,e
29725,3.39,f,d,u,t,d,c,p,4.11,5.83,,,n,,,f,f,,d,u,e
29726,3.23,f,d,g,t,d,c,p,4.0,5.16,,,n,,,f,f,,d,a,e
29727,3.65,s,d,p,t,d,c,p,4.42,6.29,,,n,,,f,f,,d,u,e
29728,3.75,s,d,n,t,d,c,p,4.08,6.3,,,g,,,f,f,,d,a,e
29729,3.15,s,d,p,t,d,c,p,3.72,4.75,,,g,,,f,f,,d,u,e
29730,3.01,f,d,p,t,d,c,p,5.03,5.83,,,n,,,f,f,,d,u,e
29731,3.43,s,d,g,t,d,c,p,4.9,6.64,,,g,,,f,f,,d,u,e
29732,3.7,s,d,n,t,d,c,p,4.63,5.8,,,n,,,f,f,,d,a,e
29733,3.45,f,d,n,t,d,c,p,4.43,6.09,,,g,,,f,f,,d,a,e
29734,2.14,s,d,p,t,d,c,p,4.09,6.55,,,n,,,f,f,,d,a,e
29735,2.6,s,d,n,t,d,c,p,4.0,5.44,,,g,,,f,f,,d,u,e
29736,3.08,s,d,p,t,d,c,p,3.68,5.78,,,n,,,f,f,,d,a,e
29737,3.36,f,d,p,t,d,c,p,3.73,5.35,,,n,,,f,f,,d,a,e
29738,3.1,s,d,n,t,d,c,p,4.04,5.06,,,n,,,f,f,,d,u,e
29739,3.43,s,d,g,t,d,c,p,4.37,5.77,,,n,,,f,f,,d,u,e
29740,3.63,f,d,p,t,d,c,p,5.02,6.19,,,g,,,f,f,,d,u,e
29741,3.59,f,d,g,t,d,c,p,4.51,5.47,,,g,,,f,f,,d,a,e
29742,4.36,s,d,g,t,d,c,p,5.02,6.81,,,n,,,f,f,,d,u,e
29743,3.49,f,d,n,t,d,c,p,3.85,5.72,,,n,,,f,f,,d,a,e
29744,3.91,f,d,p,t,d,c,p,5.08,5.75,,,g,,,f,f,,d,u,e
29745,3.53,f,d,p,t,d,c,p,5.21,6.5,,,n,,,f,f,,d,u,e
29746,3.82,s,d,n,t,d,c,p,4.8,6.24,,,g,,,f,f,,d,u,e
29747,3.01,f,d,u,t,d,c,p,3.9,5.27,,,g,,,f,f,,d,a,e
29748,3.64,f,d,g,t,d,c,p,4.02,5.37,,,n,,,f,f,,d,u,e
29749,3.54,s,d,g,t,d,c,p,4.43,5.57,,,g,,,f,f,,d,u,e
29750,3.31,s,d,n,t,d,c,p,4.21,5.85,,,n,,,f,f,,d,u,e
29751,3.78,f,d,p,t,d,c,p,5.63,6.74,,,n,,,f,f,,d,a,e
29752,4.02,s,d,p,t,d,c,p,5.34,6.71,,,n,,,f,f,,d,u,e
29753,3.89,f,d,p,t,d,c,p,4.33,6.18,,,n,,,f,f,,d,a,e
29754,4.05,s,d,p,t,d,c,p,5.15,6.07,,,g,,,f,f,,d,u,e
29755,3.97,s,d,g,t,d,c,p,5.24,7.14,,,g,,,f,f,,d,a,e
29756,3.7,s,d,n,t,d,c,p,4.79,6.23,,,n,,,f,f,,d,a,e
29757,3.23,f,d,u,t,d,c,p,4.4,5.45,,,n,,,f,f,,d,a,e
29758,3.37,f,d,n,t,d,c,p,3.89,5.54,,,g,,,f,f,,d,u,e
29759,3.68,s,d,g,t,d,c,p,4.7,6.86,,,n,,,f,f,,d,u,e
29760,3.75,f,d,g,t,d,c,p,4.63,6.63,,,g,,,f,f,,d,u,e
29761,4.03,f,d,n,t,d,c,p,4.07,6.19,,,g,,,f,f,,d,a,e
29762,3.84,s,d,g,t,d,c,p,5.15,6.29,,,n,,,f,f,,d,u,e
29763,3.4,f,d,u,t,d,c,p,3.93,4.97,,,g,,,f,f,,d,u,e
29764,4.44,s,d,g,t,d,c,p,5.21,7.65,,,g,,,f,f,,d,a,e
29765,2.77,s,d,u,t,d,c,p,4.54,5.52,,,g,,,f,f,,d,u,e
29766,3.16,f,d,u,t,d,c,p,3.48,5.14,,,n,,,f,f,,d,a,e
29767,3.11,s,d,g,t,d,c,p,4.67,5.76,,,n,,,f,f,,d,a,e
29768,3.36,s,d,p,t,d,c,p,3.93,5.94,,,g,,,f,f,,d,u,e
29769,4.02,f,d,u,t,d,c,p,4.94,6.2,,,n,,,f,f,,d,u,e
29770,3.32,s,d,g,t,d,c,p,4.77,5.31,,,g,,,f,f,,d,a,e
29771,3.61,f,d,u,t,d,c,p,4.38,6.04,,,g,,,f,f,,d,a,e
29772,2.94,s,d,g,t,d,c,p,4.62,5.78,,,g,,,f,f,,d,a,e
29773,4.16,s,d,p,t,d,c,p,5.31,6.86,,,n,,,f,f,,d,u,e
29774,2.67,f,d,n,t,d,c,p,3.67,4.86,,,g,,,f,f,,d,u,e
29775,3.39,s,d,g,t,d,c,p,4.66,6.37,,,n,,,f,f,,d,u,e
29776,3.64,s,d,u,t,d,c,p,4.86,6.52,,,g,,,f,f,,d,a,e
29777,3.81,f,d,u,t,d,c,p,4.78,6.19,,,g,,,f,f,,d,u,e
29778,3.62,f,d,n,t,d,c,p,5.58,6.88,,,n,,,f,f,,d,u,e
29779,4.04,s,d,p,t,d,c,p,4.84,6.42,,,g,,,f,f,,d,a,e
29780,4.04,f,d,n,t,d,c,p,4.1,6.2,,,g,,,f,f,,d,u,e
29781,2.6,f,d,u,t,d,c,p,4.09,5.5,,,g,,,f,f,,d,u,e
29782,3.98,s,d,u,t,d,c,p,3.92,5.83,,,g,,,f,f,,d,a,e
29783,3.1,s,d,p,t,d,c,p,3.71,5.29,,,g,,,f,f,,d,a,e
29784,3.14,s,d,n,t,d,c,p,4.48,5.07,,,n,,,f,f,,d,a,e
29785,3.37,f,d,n,t,d,c,p,4.35,6.44,,,g,,,f,f,,d,u,e
29786,3.04,s,d,u,t,d,c,p,4.26,5.14,,,g,,,f,f,,d,u,e
29787,3.52,f,d,p,t,d,c,p,4.45,6.09,,,g,,,f,f,,d,a,e
29788,3.49,s,d,p,t,d,c,p,4.53,5.99,,,n,,,f,f,,d,u,e
29789,2.97,s,d,u,t,d,c,p,4.09,5.87,,,n,,,f,f,,d,a,e
29790,2.96,s,d,n,t,d,c,p,4.61,5.25,,,n,,,f,f,,d,u,e
29791,3.12,f,d,u,t,d,c,p,4.69,6.05,,,n,,,f,f,,d,u,e
29792,3.77,s,d,g,t,d,c,p,4.42,5.67,,,n,,,f,f,,d,u,e
29793,3.46,s,d,n,t,d,c,p,4.11,5.7,,,g,,,f,f,,d,u,e
29794,4.45,s,d,u,t,d,c,p,5.05,6.95,,,g,,,f,f,,d,u,e
29795,2.95,f,d,n,t,d,c,p,4.81,6.66,,,n,,,f,f,,d,u,e
29796,3.2,f,d,n,t,d,c,p,4.59,5.47,,,g,,,f,f,,d,u,e
29797,3.55,f,d,u,t,d,c,p,4.8,6.65,,,n,,,f,f,,d,a,e
29798,3.71,f,d,n,t,d,c,p,4.56,6.69,,,g,,,f,f,,d,u,e
29799,3.4,f,d,u,t,d,c,p,5.1,6.61,,,g,,,f,f,,d,u,e
29800,3.61,f,d,p,t,d,c,p,5.91,7.77,,,n,,,f,f,,d,a,e
29801,4.04,s,d,g,t,d,c,p,4.5,5.32,,,g,,,f,f,,d,a,e
29802,3.35,s,d,g,t,d,c,p,4.24,5.75,,,n,,,f,f,,d,u,e
29803,2.91,f,d,p,t,d,c,p,4.28,5.72,,,n,,,f,f,,d,u,e
29804,3.59,f,d,n,t,d,c,p,4.7,6.22,,,g,,,f,f,,d,a,e
29805,3.62,f,d,p,t,d,c,p,4.16,6.52,,,g,,,f,f,,d,u,e
29806,4.3,s,d,n,t,d,c,p,5.16,7.33,,,g,,,f,f,,d,u,e
29807,3.57,f,d,p,t,d,c,p,4.3,5.63,,,n,,,f,f,,d,u,e
29808,3.14,f,d,g,t,d,c,p,3.94,6.33,,,g,,,f,f,,d,u,e
29809,3.94,s,d,n,t,d,c,p,4.95,6.63,,,g,,,f,f,,d,u,e
29810,2.76,f,d,n,t,d,c,p,5.05,5.66,,,n,,,f,f,,d,a,e
29811,3.82,f,d,n,t,d,c,p,5.0,6.93,,,n,,,f,f,,d,u,e
29812,4.17,f,d,u,t,d,c,p,4.85,6.27,,,n,,,f,f,,d,a,e
29813,3.44,s,d,u,t,d,c,p,4.48,6.58,,,g,,,f,f,,d,u,e
29814,4.66,s,d,u,t,d,c,p,6.02,6.92,,,g,,,f,f,,d,u,e
29815,4.0,s,d,g,t,d,c,p,4.12,4.87,,,g,,,f,f,,d,u,e
29816,3.16,s,d,g,t,d,c,p,3.7,5.65,,,g,,,f,f,,d,a,e
29817,3.18,f,d,n,t,d,c,p,3.98,5.19,,,n,,,f,f,,d,u,e
29818,4.16,f,d,p,t,d,c,p,4.22,6.94,,,g,,,f,f,,d,u,e
29819,4.06,s,d,u,t,d,c,p,4.84,6.21,,,n,,,f,f,,d,u,e
29820,3.34,f,d,u,t,d,c,p,4.73,6.27,,,n,,,f,f,,d,u,e
29821,4.01,s,d,u,t,d,c,p,4.24,6.01,,,g,,,f,f,,d,u,e
29822,3.39,f,d,g,t,d,c,p,3.61,5.59,,,g,,,f,f,,d,a,e
29823,3.18,f,d,u,t,d,c,p,4.58,5.23,,,g,,,f,f,,d,a,e
29824,3.49,s,d,n,t,d,c,p,4.72,5.91,,,g,,,f,f,,d,a,e
29825,3.99,s,d,p,t,d,c,p,5.56,6.76,,,n,,,f,f,,d,a,e
29826,3.88,s,d,p,t,d,c,p,4.56,6.49,,,n,,,f,f,,d,u,e
29827,2.52,s,d,g,t,d,c,p,4.41,5.71,,,n,,,f,f,,d,a,e
29828,3.85,f,d,u,t,d,c,p,4.94,6.04,,,n,,,f,f,,d,u,e
29829,3.77,s,d,u,t,d,c,p,4.7,6.14,,,n,,,f,f,,d,a,e
29830,2.87,s,d,n,t,d,c,p,4.2,5.4,,,g,,,f,f,,d,a,e
29831,3.15,s,d,p,t,d,c,p,4.37,6.31,,,g,,,f,f,,d,a,e
29832,3.72,f,d,n,t,d,c,p,5.22,5.98,,,n,,,f,f,,d,u,e
29833,4.22,s,d,g,t,d,c,p,4.27,6.51,,,n,,,f,f,,d,a,e
29834,3.18,f,d,p,t,d,c,p,4.91,6.35,,,g,,,f,f,,d,u,e
29835,3.94,f,d,p,t,d,c,p,4.54,5.36,,,n,,,f,f,,d,u,e
29836,3.4,s,d,p,t,d,c,p,4.15,5.82,,,n,,,f,f,,d,a,e
29837,1.89,f,d,g,t,d,c,p,4.53,5.52,,,g,,,f,f,,d,a,e
29838,2.24,s,d,u,t,d,c,p,4.15,6.05,,,n,,,f,f,,d,a,e
29839,3.82,s,d,n,t,d,c,p,4.73,5.24,,,g,,,f,f,,d,a,e
29840,3.59,f,d,n,t,d,c,p,4.52,6.72,,,g,,,f,f,,d,u,e
29841,2.72,s,d,u,t,d,c,p,4.07,6.45,,,g,,,f,f,,d,u,e
29842,3.86,f,d,p,t,d,c,p,4.88,6.84,,,g,,,f,f,,d,a,e
29843,2.94,s,d,u,t,d,c,p,4.58,5.34,,,n,,,f,f,,d,u,e
29844,4.72,s,d,n,t,d,c,p,4.63,6.46,,,n,,,f,f,,d,u,e
29845,3.21,s,d,u,t,d,c,p,4.44,5.72,,,n,,,f,f,,d,a,e
29846,3.32,f,d,u,t,d,c,p,4.88,6.35,,,n,,,f,f,,d,a,e
29847,4.01,f,d,p,t,d,c,p,4.86,6.93,,,g,,,f,f,,d,a,e
29848,3.46,s,d,g,t,d,c,p,3.81,5.85,,,n,,,f,f,,d,a,e
29849,2.99,f,d,u,t,d,c,p,4.47,6.19,,,g,,,f,f,,d,u,e
29850,3.79,f,d,p,t,d,c,p,3.52,5.61,,,g,,,f,f,,d,a,e
29851,3.24,f,d,p,t,d,c,p,4.52,6.52,,,n,,,f,f,,d,a,e
29852,4.12,f,d,u,t,d,c,p,4.33,6.68,,,g,,,f,f,,d,u,e
29853,3.77,s,d,n,t,d,c,p,4.36,5.94,,,n,,,f,f,,d,u,e
29854,3.47,f,d,n,t,d,c,p,4.7,6.49,,,g,,,f,f,,d,a,e
29855,2.95,f,d,u,t,d,c,p,4.38,5.89,,,n,,,f,f,,d,u,e
29856,4.43,s,d,u,t,d,c,p,5.28,7.0,,,g,,,f,f,,d,a,e
29857,2.65,f,d,n,t,d,c,p,4.88,5.95,,,g,,,f,f,,d,a,e
29858,3.43,f,d,n,t,d,c,p,3.51,3.79,,,g,,,f,f,,d,u,e
29859,3.74,s,d,u,t,d,c,p,4.41,6.16,,,n,,,f,f,,d,a,e
29860,2.87,s,d,p,t,d,c,p,3.84,4.42,,,n,,,f,f,,d,a,e
29861,3.64,f,d,g,t,d,c,p,4.33,5.75,,,g,,,f,f,,d,u,e
29862,4.15,s,d,u,t,d,c,p,5.32,6.93,,,n,,,f,f,,d,u,e
29863,3.73,f,d,n,t,d,c,p,5.45,7.42,,,n,,,f,f,,d,a,e
29864,3.69,f,d,p,t,d,c,p,5.98,7.29,,,n,,,f,f,,d,a,e
29865,3.95,s,d,n,t,d,c,p,4.87,6.1,,,g,,,f,f,,d,a,e
29866,3.84,s,d,n,t,d,c,p,5.21,6.43,,,g,,,f,f,,d,a,e
29867,3.27,f,d,p,t,d,c,p,4.89,6.34,,,n,,,f,f,,d,a,e
29868,3.85,s,d,p,t,d,c,p,5.29,5.65,,,g,,,f,f,,d,a,e
29869,4.32,s,d,u,t,d,c,p,5.08,6.52,,,n,,,f,f,,d,a,e
29870,3.62,s,d,g,t,d,c,p,3.82,5.26,,,n,,,f,f,,d,a,e
29871,3.7,s,d,g,t,d,c,p,5.09,6.39,,,g,,,f,f,,d,a,e
29872,3.75,f,d,g,t,d,c,p,3.74,5.28,,,n,,,f,f,,d,u,e
29873,2.59,s,d,p,t,d,c,p,4.65,6.03,,,n,,,f,f,,d,a,e
29874,4.09,f,d,p,t,d,c,p,4.43,6.48,,,g,,,f,f,,d,u,e
29875,3.19,s,d,u,t,d,c,p,4.45,5.73,,,n,,,f,f,,d,a,e
29876,3.92,s,d,u,t,d,c,p,4.86,6.32,,,g,,,f,f,,d,u,e
29877,3.89,f,d,p,t,d,c,p,5.39,6.95,,,g,,,f,f,,d,u,e
29878,4.46,s,d,p,t,d,c,p,4.98,6.82,,,g,,,f,f,,d,u,e
29879,3.42,s,d,n,t,d,c,p,3.96,4.97,,,g,,,f,f,,d,u,e
29880,3.48,s,d,g,t,d,c,p,3.91,5.92,,,g,,,f,f,,d,a,e
29881,4.27,s,d,n,t,d,c,p,5.56,6.56,,,g,,,f,f,,d,u,e
29882,3.52,s,d,g,t,d,c,p,4.25,5.11,,,n,,,f,f,,d,u,e
29883,2.27,s,d,g,t,d,c,p,4.39,5.6,,,n,,,f,f,,d,u,e
29884,4.09,f,d,p,t,d,c,p,4.69,5.78,,,n,,,f,f,,d,u,e
29885,4.26,s,d,n,t,d,c,p,4.92,6.37,,,g,,,f,f,,d,u,e
29886,4.34,f,d,u,t,d,c,p,5.2,5.69,,,g,,,f,f,,d,a,e
